store,category,subcategory,product_name,pack_size,unit_price,price_gbp,was_price_gbp,offer
Asda Express,Baby,Baby Milk,Aptamil 2 Follow On Milk 6-12 Months 200ml,200ml,£7.75/L,1.55,,
Asda Express,Baby,Baby Milk,Aptamil 3 Toddler Milk 1-3 Years 200ml,200ml,£6.00/L,1.20,,
Asda Express,Baby,Baby Milk,Aptamil Breastmilk Substitute 1 from Birth First Infant Milk 200ml,200ml,£8.00/L,1.60,,
Asda Express,Baby,Baby Milk,Aptamil First Infant Milk from Birth - 6 Months 800g,800g,£20.31/kg,16.25,,
Asda Express,Baby,Baby Milk,Aptamil Follow On Milk 2 6-12 Months 800g,800g,£20.31/kg,16.25,,
Asda Express,Baby,Nappies & Wipes,Asda Little Angels 150 Nappy Bags with Tie Handles,150pk,0.8p each,1.20,,
Asda Express,Baby,"Food, Snacks & Drinks",Asda Little Angels Apple & Strawberry 6m+ 120g,120g,£7.08/kg,0.85,,
Asda Express,Baby,"Food, Snacks & Drinks","Asda Little Angels Strawberry, Blueberry & Apple 6m+ 120g",120g,£7.08/kg,0.85,,
Asda Express,Baby,Health,Ashton & Parsons Teething Gel 10ml,10ml,£690.00/L,6.90,,
Asda Express,Baby,Health,Bonjela Soothing Teething Gel 15ml,15ml,£350.00/L,5.25,,
Asda Express,Baby,Best Sellers 📈,Calpol Infant Sugar-Free Oral Suspension Paracetamol 2+ Months 100ml,100ml,£44.00/L,4.40,,
Asda Express,Baby,Best Sellers 📈,Calpol SixPlus Sugar-Free Suspension Paracetamol 6+ Years 80ml,80ml,£56.88/L,4.55,,
Asda Express,Baby,Baby Milk,Cow & Gate 1 First Baby Milk Formula From Birth 800g,800g,£16.44/kg,13.15,,
Asda Express,Baby,Baby Milk,Cow & Gate 1 First Infant Milk from Birth 200ml,200ml,£6.75/L,1.35,,
Asda Express,Baby,Baby Milk,Cow & Gate 2 Follow On Baby Milk Formula 200ml,200ml,£6.50/L,1.30,,
Asda Express,Baby,Baby Milk,Cow & Gate 3 Growing Up Milk Formula 200ml,200ml,£6.00/L,1.20,,
Asda Express,Baby,"Food, Snacks & Drinks",Ella's Kitchen Organic Spag Bol Baby Pouch 7+ Months 130g,130g,£15.00/kg,1.95,,
Asda Express,Baby,"Food, Snacks & Drinks",Ella's Kitchen Organic Strawberries and Apples Baby Pouch 4+ Months 120g,120g,£15.00/kg,1.80,,
Asda Express,Baby,"Food, Snacks & Drinks",Ella's Kitchen Prunes 4+ Months 70g,70g,£18.57/kg,1.30,,
Asda Express,Baby,"Food, Snacks & Drinks",Ella's Kitchen Sweet Potatoes Broccoli + Carrots from 4 Months 120g,120g,£15.00/kg,1.80,,
Asda Express,Baby,"Food, Snacks & Drinks",Ella's kitchen Cherry Chicken Roast Dinner with Stuffing 7+ Months 130g,130g,£15.00/kg,1.95,,
Asda Express,Baby,"Food, Snacks & Drinks",Farley's Rusks Original All Ages 4-6 Months Onwards 300g,300g,£9.00/kg,2.70,,
Asda Express,Baby,Baby Toiletries,Johnson's Baby Cotton Buds 200 Pieces,200pk,0.775p each,1.55,,
Asda Express,Baby,Baby Toiletries,Johnson's Baby Oil 200ml,200ml,£11.25/L,2.25,,
Asda Express,Baby,Baby Toiletries,Johnson's Baby Shampoo Without Dyes Sulphates & Soap 500 ml,500ml,£6.90/L,3.45,,
Asda Express,Baby,Baby Toiletries,Johnson's Baby Top-To-Toe Baby Wash 500ml,500ml,£6.90/L,3.45,,
Asda Express,Baby,Baby Toiletries,"NIVEA Kids Protect & Care Coloured Spray SPF50+, 200ml 200ML",200ml,£82.25/L,16.45,,
Asda Express,Baby,Health,Nurofen for Children Strawberry Oral Suspension 3mths to 9yrs Ibuprofen 100ml,100ml,£50.00/L,5.00,,
Asda Express,Baby,Nappies & Wipes,"Pampers Baby-Dry Nappy Pants Size 5, 33 Nappies, 12kg-17kg, Essential Pack",33pk,£0.40 each,13.32,15.95,£2.63 off
Asda Express,Baby,Nappies & Wipes,"Pampers Premium Protection New Baby Size 2, 44 Nappies, 4kg-8kg",44pk,£0.29 each,12.65,,
Asda Express,Baby,Baby Toiletries,Sudocrem Antiseptic Healing Cream 125g,125g,£76.80/kg,9.60,,
Asda Express,Bakery,"Wraps, Pittas & Naans",Asda 2 Garlic & Coriander Naans,2pk,£0.50 each,1.00,,
Asda Express,Bakery,Whole Cakes,Asda Exceptional Chocolate Fudge Cake,1pk,£4.60 each,4.60,,
Asda Express,Bakery,Whole Cakes,Asda Exceptional Lemon Drizzle Cake,1pk,£4.70 each,4.70,,
Asda Express,Bakery,Savoury Pies,Asda Melton Mowbray Pork Pie 140g,140g,£15.71/kg,2.20,,
Asda Express,Bakery,Savoury Pies,Asda Mini Pork Pies 100g,2pk,£0.83 each,1.65,,
Asda Express,Bakery,"Wraps, Pittas & Naans",Asda The Bakery 2 Garlic & Coriander Naans 380g,380g,£4.47/kg,1.70,,
Asda Express,Bakery,Small Cakes & Treats,Asda The Bakery 20 Flapjack Mini Bites 240g,20pk,£0.16 each,3.20,,
Asda Express,Bakery,Croissants & Breakfast,Asda The Bakery 6 Classic Waffles 250g,6pk,£0.41 each,2.45,,
Asda Express,Bakery,Small Cakes & Treats,Asda The Bakery 6 Fluffy Victoria Sponge Cakes,6pk,£0.33 each,1.95,,
Asda Express,Bakery,Croissants & Breakfast,Asda The Bakery 8 Chocolate Chip Brioche Rolls 280g,8pk,£0.24 each,1.95,,
Asda Express,Bakery,Small Cakes & Treats,Asda The Bakery 9 Chocolate Mini Cupcakes,9pk,£0.37 each,3.30,,
Asda Express,Bakery,Croissants & Breakfast,Asda The Bakery Chocolate Hazelnut Crepes 6 x 30g (180g),180g,£13.61/kg,2.45,,
Asda Express,Bakery,Small Cakes & Treats,Asda The Bakery Rocky Road Mini Bites 195g,195g,£16.92/kg,3.30,,
Asda Express,Bakery,Small Cakes & Treats,Barni Chocolate Filling Biscuits-sponge 125 Gr,125g,£9.28/kg,1.16,1.55,£0.39 off
Asda Express,Bakery,Small Cakes & Treats,Brompton House Chocolate Brownies with Milk Chocolate 6 x 25g (150g),6pk,£0.25 each,1.50,1.90,£0.40 off
Asda Express,Bakery,Small Cakes & Treats,Brompton House Fantasy Brownies 6 x 25g (150g),6pk,£0.25 each,1.50,1.90,£0.40 off
Asda Express,Bakery,Small Cakes & Treats,Cadbury 5 Milk Chocolate Cake Bars,5pk,£0.56 each,2.80,,
Asda Express,Bakery,Small Cakes & Treats,Cadbury 5 Milk Chocolate Mini Rolls,5pk,£0.62 each,3.10,,
Asda Express,Bakery,Small Cakes & Treats,Cadbury Caramel Cake Bars x5,5pk,£0.56 each,2.80,,
Asda Express,Bakery,Savoury Pies,Cathedral City Cottage Pie 400g,400g,£13.00/kg,5.20,,2 for £6.50
Asda Express,Bakery,Small Cakes & Treats,McVitie's Jaffa Mini Rolls Cake Bars 5 Pack,5pk,£0.51 each,2.55,,
Asda Express,Bakery,"Crumbles, Sweet Pies & Tarts",Mr Kipling 6 Cherry Bakewell Tarts,6pk,£0.46 each,2.77,3.70,£0.93 off
Asda Express,Bakery,Small Cakes & Treats,Mr Kipling 6 Viennese Whirls,6pk,£0.47 each,2.80,3.10,£0.30 off
Asda Express,Bakery,Small Cakes & Treats,Mr Kipling 8 Angel Slices,8pk,£0.54 each,4.35,,
Asda Express,Bakery,Small Cakes & Treats,Mr Kipling 8 Chocolate Slices,8pk,£0.54 each,4.35,,
Asda Express,Bakery,Buns & Rolls,New York Bakery Co. 5 The Original Bagels,5pk,£0.48 each,2.40,,
Asda Express,Bakery,Bread,Part-Baked Bread 2 Baguettes 300g,2pk,£0.80 each,1.60,,
Asda Express,Bakery,Savoury Pies,Pukka All Steak Pie,209g,£10.05/kg,2.10,2.80,£0.70 off
Asda Express,Bakery,Savoury Pies,Pukka Chicken & Mushroom Pie,212g,£9.91/kg,2.10,2.80,£0.70 off
Asda Express,Bakery,Scones & Teacakes,Soreen The Original Malt Loaf 260g,260g,£7.31/kg,1.90,,
Asda Express,Bakery,Buns & Rolls,St Pierre 4 Brioche Burger Buns,4pk,£0.76 each,3.05,,
Asda Express,Bakery,Small Cakes & Treats,The BAKERY at ASDA 16 Double Chocolate Mini Muffins,16pk,£0.22 each,3.50,,
Asda Express,Bakery,Small Cakes & Treats,The BAKERY at ASDA 22 Caramel Shortcake Mini Bites,22pk,£0.15 each,3.20,,
Asda Express,Bakery,Small Cakes & Treats,The BAKERY at ASDA 4 Choc Chunk Muffins,4pk,£0.54 each,2.15,,
Asda Express,Bakery,Small Cakes & Treats,The BAKERY at ASDA The Bakery 4 Triple Choc Muffins,4pk,£0.54 each,2.15,,
Asda Express,Bakery,Small Cakes & Treats,The Bakery at ASDA Delicious Brownie Bites 88g,8pk,£0.19 each,1.55,,
Asda Express,Bakery,Small Cakes & Treats,The Bakery at ASDA So Sweet Flapjack Bites 96g,8pk,£0.19 each,1.55,,
Asda Express,Bakery,Small Cakes & Treats,The Bakery at ASDA Tempting 20 Brownie Mini Bites,20pk,£0.16 each,3.20,,
Asda Express,Bakery,Scones & Teacakes,Tunnock's Milk Chocolate Tea Cakes 6 x 24g,6pk,£0.28 each,1.65,,
Asda Express,Bakery,Buns & Rolls,Warburtons 4 Sliced Brioche Burger Buns,4pk,£0.78 each,3.10,,
Asda Express,Bakery,"Wraps, Pittas & Naans",Warburtons 4 Soft Pitta,4pk,£0.38 each,1.50,,
Asda Express,Bakery,Buns & Rolls,Warburtons 6 Thin Bagels Original Soft & Sliced,6pk,£0.37 each,2.20,,
Asda Express,Bakery,Croissants & Breakfast,Warburtons Choc Chip Belgian Waffle 70g,1pk,£1.45 each,1.45,,
Asda Express,Bakery,Bread,Warburtons Farmhouse Bread 800g,800g,£2.50/kg,2.00,,
Asda Express,Bakery,Best Sellers 📈,Warburtons Medium Soft White Bread 800g,800g,£2.19/kg,1.75,,
Asda Express,Bakery,Best Sellers 📈,Warburtons Soft Thick White Toastie Bread 800g,800g,£2.19/kg,1.75,,
Asda Express,Bakery,Bread,Warburtons Toastie Soft Thick White Bread 400g,400g,£3.13/kg,1.25,,
Asda Express,Beauty & Toiletries,Bath & Shower,IMPERIAL LEATHER Muscle Recovery Bath Soak Bergamot & Sea Salt 500ml,500ml,£4.00/L,2.00,,
Asda Express,Beauty & Toiletries,Bath & Shower,Sanex Expert Skin Health Moisturising Shower Gel Body Wash 450ml,450ml,£10.33/L,4.65,,
Asda Express,Beauty & Toiletries,Period Products,Always Ultra Day Sanitary Towels Normal (Size 1) With Wings 13 Pads,13pk,£0.22 each,2.85,,
Asda Express,Beauty & Toiletries,Skin & Body Care,Ambre Solaire Hydra 24H Protect SPF30 Sun Cream Travel Lotion 50ml,50ml,£174.00/L,8.70,,
Asda Express,Beauty & Toiletries,Tissues & Wipes,Asda Shades Everyday,1pk,£1.80 each,1.80,,
Asda Express,Beauty & Toiletries,Tissues & Wipes,Asda Shades Everyday 8 Pocket Packs,8pk,£0.20 each,1.60,,
Asda Express,Beauty & Toiletries,Shaving & Hair Removal,BIC Twin Lady Womens Razors x5,5pk,£0.31 each,1.55,,
Asda Express,Beauty & Toiletries,Hand Soap & Sanitiser,Carex Original Antibacterial Hand Wash 250ml,250ml,£6.16/L,1.54,2.05,£0.51 off
Asda Express,Beauty & Toiletries,Dental,Colgate Advanced White Medium Manual Toothbrush,1pk,£1.90 each,1.90,,
Asda Express,Beauty & Toiletries,Dental,Colgate Total Teeth Whitening Toothpaste 75ml,75ml,£40.00/L,3.00,,
Asda Express,Beauty & Toiletries,Hand Soap & Sanitiser,Cuticura Original Crisp & Fresh Anti Bacterial Hand Gel 50ml,50ml,£25.00/L,1.25,,
Asda Express,Beauty & Toiletries,Dental,Fixodent Plus Premium Denture Adhesive Cream 40g,40g,£108.75/kg,4.35,,
Asda Express,Beauty & Toiletries,Hair Care,L'Oreal Paris Elnett Satin Hairspray Normal Strength 200ml,200ml,£30.00/L,6.00,,
Asda Express,Beauty & Toiletries,Hair Care,"L'Oreal Paris Elvive Colour Protect Shampoo, for Coloured & Highlighted Hair, 400ml",400ml,£24.75/L,9.90,,
Asda Express,Beauty & Toiletries,Deodorant,Lynx  Aerosol Bodyspray Africa 150 ml,150ml,£31.67/L,4.75,,
Asda Express,Beauty & Toiletries,Hair Care,Pantene Pro-V Active Nutri-Plex Repair & Protect Shampoo 325ml for Dry Damaged Hair,325ml,£10.62/L,3.45,,
Asda Express,Beauty & Toiletries,Hair Care,Pantene Pro-V Repair & Protect Conditioner 230ml. Lightweight feel. Active Nutri-Plex,230ml,£15.00/L,3.45,,
Asda Express,Beauty & Toiletries,Best Sellers 📈,Simple Kind to Skin Cleansing Wipes Bio-degradable 25 wipes,25pk,£0.12 each,2.95,,
Asda Express,Beauty & Toiletries,Skin & Body Care,Simple Kind to Skin Hydrating Light Moisturiser 125ml,125ml,£38.40/L,4.80,,
Asda Express,Beauty & Toiletries,Deodorant,Sure Men  Antiperspirant Aerosol Invisible Ice Fresh 150 ml,150ml,£12.67/L,1.90,,
Asda Express,Beauty & Toiletries,Incontinence,TENA Discreet Extra Plus Incontinence Pads x 8,8pk,£0.50 each,4.00,,
Asda Express,Beauty & Toiletries,Skin & Body Care,Vaseline Expert Care Hand Cream Dry Hands Rescue 75 ml,75ml,£47.33/L,3.55,,
Asda Express,Beauty & Toiletries,Skin & Body Care,Vaseline Lip Therapy Original 20g,20g,£77.50/kg,1.55,,
Asda Express,Beer & Cider,Ales,Beaver Town Gamma Ray American Pale Ale 440ml,440ml,£10.45/L,4.60,,
Asda Express,Beer & Cider,Ales,Beavertown Gamma Ray American Pale Ale 4 x 330ml,4pk,£7.46/L,9.85,,
Asda Express,Beer & Cider,Ales,Beavertown Lunar Haze Hazy IPA 440ml,440ml,£9.66/L,4.25,,
Asda Express,Beer & Cider,Ales,Beavertown Neck Oil Session IPA 4 x 330ml,4pk,£7.54/L,9.95,,
Asda Express,Beer & Cider,Ales,BrewDog Hazy Jane New England IPA 4 x 330ml,4pk,£6.25/L,8.25,,
Asda Express,Beer & Cider,Ales,BrewDog Hazy Jane New England IPA 440ml,440ml,£7.61/L,3.35,,2 for £5.50
Asda Express,Beer & Cider,Ales,BrewDog Punk IPA Post Modern Classic 4 x 330ml,4pk,£6.25/L,8.25,,
Asda Express,Beer & Cider,Ales,BrewDog Triple Hazy New England IPA 440ml,440ml,£14.66/L,6.45,,
Asda Express,Beer & Cider,Ales,BrewDog Wingman Session IPA 4 x 330ml,4pk,£6.21/L,8.20,,
Asda Express,Beer & Cider,Ales,Duvel The Original Specialty Beer 330ml,330ml,£10.91/L,3.60,,2 for £5.50
Asda Express,Beer & Cider,Ales,Duvel Tripel Hop Citra Belgian IPA 330ml,330ml,£11.52/L,3.80,,2 for £5.50
Asda Express,Beer & Cider,Ales,Greene King Abbot Rich & Malty Premium Ale 4 x 500ml,4pk,£4.10/L,8.20,,
Asda Express,Beer & Cider,Ales,Hobgoblin Gold Beer 4 x 568ml,4pk,£3.39/L,7.70,,
Asda Express,Beer & Cider,Ales,Hobgoblin Ruby Beer 4 x 568ml,4pk,£3.39/L,7.70,,
Asda Express,Beer & Cider,Ales,John Smith's Extra Smooth 10 x 440 ml,10pk,£2.33/L,10.25,12.50,£2.25 off
Asda Express,Beer & Cider,Ales,John Smith's Extra Smooth 440ml,4pk,£3.95/L,6.95,,
Asda Express,Beer & Cider,Ales,Leffe Blonde 4 x 330ml,4pk,£5.66/L,7.47,8.30,£0.83 off
Asda Express,Beer & Cider,Ales,Leffe Blonde 750ml,750ml,£6.53/L,4.90,,
Asda Express,Beer & Cider,Ales,McEwan's Champion Premium Beer 500ml,500ml,£6.60/L,3.30,,2 for £5.50
Asda Express,Beer & Cider,Ales,Newcastle Brown Ale 550ml Bottle,550ml,£4.91/L,2.70,,
Asda Express,Beer & Cider,Ales,Northern Monk Bobbi Abbey Citra Hazy DDH IPA 440ml,440ml,£10.57/L,4.65,,
Asda Express,Beer & Cider,Ales,Old Speckled Hen English Pale Ale 4 x 500ml,4pk,£4.03/L,8.05,,
Asda Express,Beer & Cider,Ales,Old Speckled Hen English Pale Ale 500ml,500ml,£6.90/L,3.45,,
Asda Express,Beer & Cider,Ales,Theakston Old Peculier 500ml,500ml,£6.50/L,3.25,,
Asda Express,Beer & Cider,Ales,Tooth & Claw Cat Amongst Tropical IPA 440ml,440ml,£9.89/L,4.35,,2 for £5.50
Asda Express,Beer & Cider,Ales,Tribute Pale Ale 500ml,500ml,£5.90/L,2.95,,2 for £5.50
Asda Express,Beer & Cider,Ales,Vocation Brewery Life & Death Classic IPA 440ml,440ml,£12.39/L,5.45,,
Asda Express,Beer & Cider,Lagers,Asahi Super Dry Beer 4 x 440ml,1.76L,£6.79/L,11.95,,
Asda Express,Beer & Cider,Lagers,Asahi Super Dry Beer 620ml,620ml,£6.94/L,4.30,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Asahi Super Dry Beer 620ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,BIRRIFICIO ANGELO PORETTI Premium Beer 660ml,660ml,£4.39/L,2.90,,
Asda Express,Beer & Cider,Beer & Cider,BIRRIFICIO ANGELO PORETTI Premium Beer 660ml,,,0.00,,
Asda Express,Beer & Cider,Cider,"Beer, Ale, Cider",1pk,£5.50 each,5.50,,
Asda Express,Beer & Cider,Lagers,Birra Moretti Lager Beer 4 x 330ml Bottles,4pk,£7.23/L,9.55,,
Asda Express,Beer & Cider,Lagers,Birra Moretti Premium Lager Cans 4 x 440ml,1.76L,£5.43/L,9.55,,
Asda Express,Beer & Cider,Lagers,Birrificio Angelo Poretti 4 x 568ml,4pk,£3.61/L,8.20,,
Asda Express,Beer & Cider,Beer & Cider,BrewDog Hazy Jane New England IPA 440ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Bud Light Beer 4 x 568ml,4pk,£3.24/L,7.35,,
Asda Express,Beer & Cider,Non & Low Alcohol,Bud Limited Edition Beer 4 x 330ml,1.32L,£4.13/L,5.45,,
Asda Express,Beer & Cider,Lagers,Budweiser Beer 4 x 568ml,4pk,£3.85/L,8.75,,
Asda Express,Beer & Cider,Lagers,Budweiser Beer Cans 10 X 440ml,10pk,£3.49/L,15.35,,
Asda Express,Beer & Cider,Lagers,Budweiser Budvar Original Czech Lager 4 x 500ml,2L,£4.85/L,9.70,,
Asda Express,Beer & Cider,Lagers,Budweiser Lager Beer Bottle 660ml,660ml,£5.68/L,3.75,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Budweiser Lager Beer Bottle 660ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Budweiser Lager Beer Bottles 15 x 300ml,15pk,£3.89/L,17.50,,
Asda Express,Beer & Cider,Lagers,Budweiser Lager Beer Bottles 4 x 300ml,4pk,£6.13/L,7.35,,
Asda Express,Beer & Cider,Lagers,Carling Original Lager Beer 10 x 440ml,10pk,£3.33/L,14.65,,
Asda Express,Beer & Cider,Lagers,Carling Original Lager Beer 4 x 440ml,4pk,£3.64/L,6.40,,
Asda Express,Beer & Cider,Lagers,Carlsberg Danish Pilsner 10 x 440ml,10pk,£2.36/L,10.40,,
Asda Express,Beer & Cider,Lagers,Carlsberg Danish Pilsner 4 x 568ml,4pk,£3.01/L,6.85,,
Asda Express,Beer & Cider,Lagers,Carlsberg Export Lager Beer 4 x 568ml Pint Cans,4pk,£3.43/L,7.80,,
Asda Express,Beer & Cider,Other Beers,Cherry Chouffe 330ml,330ml,£10.91/L,3.60,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Cherry Chouffe 330ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Cobra Premium Beer 620ml,620ml,£6.61/L,4.10,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Cobra Premium Beer 620ml,,,0.00,,
Asda Express,Beer & Cider,Non & Low Alcohol,Corona Cero Alcohol Free Beer 4 x 330ml,4pk,£4.67/L,6.16,6.85,£0.69 off
Asda Express,Beer & Cider,Lagers,Corona Extra 12 x 330ml,12pk,£4.34/L,17.19,19.10,£1.91 off
Asda Express,Beer & Cider,Lagers,Corona Extra 330ml,4pk,£6.25/L,8.25,,
Asda Express,Beer & Cider,Lagers,Corona Lager Beer Bottle 620ml,620ml,£6.77/L,4.20,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Corona Lager Beer Bottle 620ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Cruzcampo Sevilla 10 x 440ml,10pk,£3.91/L,17.35,,
Asda Express,Beer & Cider,Lagers,Cruzcampo Sevilla 660ml,660ml,£6.14/L,4.05,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Cruzcampo Sevilla 660ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Cruzcampo Sevilla Beer Pint Cans 4 x 568ml,4pk,£4.07/L,9.25,,
Asda Express,Beer & Cider,Other Beers,Desperados Mojito Beer Can 330ml,330ml,£11.52/L,3.80,,3 for £9
Asda Express,Beer & Cider,Other Beers,Desperados Red Caipirinha Beer 330ml,330ml,£11.67/L,3.85,,
Asda Express,Beer & Cider,Lagers,Desperados Tequila Lager Beer 3 x 330ml Bottles,3pk,£8.28/L,8.20,,
Asda Express,Beer & Cider,Lagers,Desperados Tequila Lager Beer 650ml Bottle,650ml,£7.46/L,4.85,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Desperados Tequila Lager Beer 650ml Bottle,,,0.00,,
Asda Express,Beer & Cider,Beer & Cider,Duvel The Original Specialty Beer 330ml,,,0.00,,
Asda Express,Beer & Cider,Beer & Cider,Duvel Tripel Hop Citra Belgian IPA 330ml,,,0.00,,
Asda Express,Beer & Cider,Other Beers,Erdinger Weissbrau Weibbier 50cl,500ml,£6.70/L,3.35,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Erdinger Weissbrau Weibbier 50cl,,,0.00,,
Asda Express,Beer & Cider,Lagers,Estrella Damm 440ml,4pk,£4.94/L,8.70,,
Asda Express,Beer & Cider,Lagers,Estrella Damm Premium Lager Beer 660ml,660ml,£5.83/L,3.85,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Estrella Damm Premium Lager Beer 660ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Foster's Australian Lager Beer Can 568ml,2.27L,£2.93/L,6.65,,
Asda Express,Beer & Cider,Lagers,Foster's The Amber Nectar Lager Beer Cans 12 x 440ml,5.28L,£1.91/L,10.09,13.45,£3.36 off
Asda Express,Beer & Cider,Stouts,Guinness Draught Stout Beer 4.1% vol 8x440ml Cans,8pk,£4.26/L,15.00,,
Asda Express,Beer & Cider,Best Sellers 📈,Guinness Draught in a Can 4.2% vol 4 x 440ml Cans,4pk,£4.38/L,7.70,,
Asda Express,Beer & Cider,Lagers,Heineken Original Pure Malt Lager 568ml,4pk,£4.09/L,9.30,,
Asda Express,Beer & Cider,Lagers,Heineken Original Pure Malt Lager 650ml,650ml,£5.92/L,3.85,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Heineken Original Pure Malt Lager 650ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Heineken Pure Malt Lager 10 x 440ml,10pk,£3.43/L,15.10,,
Asda Express,Beer & Cider,Non & Low Alcohol,Heineken Pure Malt Lager 6 x 330ml,6pk,£3.46/L,6.85,,
Asda Express,Beer & Cider,Cider,Henry Westons Vintage Cider 4 x 500ml,2L,£4.75/L,9.50,,
Asda Express,Beer & Cider,Cider,Henry Westons Vintage Cider 500ml,500ml,£6.70/L,3.35,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Henry Westons Vintage Cider 500ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Holsten Pils 4 x 568ml,2.27L,£3.61/L,8.20,,
Asda Express,Beer & Cider,Cider,Inch's Medium Apple Cider Can 4x440ml,4pk,£3.89/L,6.85,,
Asda Express,Beer & Cider,Non & Low Alcohol,Kopparberg Alcohol-Free Premium Cider with Strawberry & Lime 4 x 330ml,4pk,£3.98/L,5.25,,
Asda Express,Beer & Cider,Cider,Kopparberg Premium Cider With Strawberry & Lime 500ml,500ml,£7.20/L,3.60,,
Asda Express,Beer & Cider,Beer & Cider,Kopparberg Premium Cider With Strawberry & Lime 500ml,,,0.00,,
Asda Express,Beer & Cider,Cider,Kopparberg Premium Cider with Mixed Fruit 4 x 330ml,4pk,£5.61/L,7.40,,
Asda Express,Beer & Cider,Cider,Kopparberg Premium Cider with Strawberry & Lime 10 x 330ml,10pk,£4.85/L,16.00,,
Asda Express,Beer & Cider,Cider,Kopparberg Premium Cider with Strawberry & Lime 4 x 330ml,4pk,£5.61/L,7.40,,
Asda Express,Beer & Cider,Lagers,Kronenbourg 1664 10 x 440ml,10pk,£3.06/L,13.45,,
Asda Express,Beer & Cider,Lagers,Madri Excepctional Lager 4 x 440ml,4pk,£4.94/L,8.70,,
Asda Express,Beer & Cider,Lagers,Madri Excepctional Lager 660ml,660ml,£6.06/L,4.00,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Madri Excepctional Lager 660ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Mahou Beer 4 x 440ml,4pk,£4.55/L,8.00,,
Asda Express,Beer & Cider,Beer & Cider,McEwan's Champion Premium Beer 500ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Modelo Especial 620ml,620ml,£8.06/L,5.00,,
Asda Express,Beer & Cider,Lagers,Modelo Especial Beer 4 x 355ml,1.42L,£5.23/L,7.42,8.25,£0.83 off
Asda Express,Beer & Cider,Stouts,Murphy's Draught Irish Stout Cans 4 x 440ml,1.76L,£4.20/L,7.40,,
Asda Express,Beer & Cider,Beer & Cider,Newcastle Brown Ale 550ml Bottle,,,0.00,,
Asda Express,Beer & Cider,Stouts,Nightjar British Stout Smooth 4 x 440ml,1.76L,£5.20/L,9.15,,
Asda Express,Beer & Cider,Lagers,Peroni Nastro Azzurro 10 x 330ml,10pk,£4.86/L,16.05,,
Asda Express,Beer & Cider,Lagers,Peroni Nastro Azzurro Cans 4 x 440ml,4pk,£4.77/L,8.40,10.65,£2.25 off
Asda Express,Beer & Cider,Lagers,Peroni Nastro Azzurro Lager Beer Bottle 4 x 330ml,4pk,£7.54/L,9.95,,
Asda Express,Beer & Cider,Lagers,Peroni Nastro Azzurro Lager Beer Bottle 620ml,620ml,£7.02/L,4.35,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Peroni Nastro Azzurro Lager Beer Bottle 620ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,Red Stripe Jamaican Lager Beer 4 x 568ml,2.27L,£4.21/L,9.55,,
Asda Express,Beer & Cider,Lagers,San Miguel Especial 620ml,620ml,£4.92/L,3.05,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,San Miguel Especial 620ml,,,0.00,,
Asda Express,Beer & Cider,Lagers,San Miguel Especial Premium Lager 10 x 440ml,10pk,£4.23/L,18.60,,
Asda Express,Beer & Cider,Lagers,San Miguel Especial Premium Lager 12 x 330ml,12pk,£4.71/L,18.65,,
Asda Express,Beer & Cider,Lagers,Stella Artois Belgium Premium Lager Beer 660ml,660ml,£5.76/L,3.80,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Stella Artois Belgium Premium Lager Beer 660ml,,,0.00,,
Asda Express,Beer & Cider,Cider,Strongbow Dark Fruit Cider 440ml,4pk,£3.98/L,7.00,,
Asda Express,Beer & Cider,Cider,Strongbow Original Apple Cider Can 4.5% ABV 4 x 440ml,4pk,£3.61/L,6.35,,
Asda Express,Beer & Cider,Cider,Thatchers Blood Orange Cider Cans 4 x 440ml,4pk,£4.46/L,7.85,,
Asda Express,Beer & Cider,Cider,Thatchers Gold Cider 4 x 440ml,4pk,£3.89/L,6.85,,
